position,ingredients,url,label
3795,"flour,sugar,baking,salt,butter,egg,butter,vanilla,berry,strawberries,sugar",donuts/24_baked_strawberry_donuts_with_strawberry_glaze_hostedLargeUrl.jpg,Vegetarian
3779,"flour,baking,baking,salt,nut,butter,milk,butter,sugar,egg,sugar,milk,sugar,cinnamon",donuts/8_baked_donuts_hostedLargeUrl.jpg,Vegetarian
3787,"flour,baking,baking,salt,nut,butter,milk,butter,sugar,egg,cinnamon,sugar",donuts/16_mini_donuts_hostedLargeUrl.jpg,Vegetarian
3778,"nut,flour,baking,nut,cinnamon,sugar,milk,plain yogurt,egg,butter,vanilla,rainbow sprinkles,frosting,sugar,whipping,sprinkles",donuts/7_baked_funfetti_cake_donuts_hostedLargeUrl.jpg,Vegetarian
3796,"milk,yeast,butter,sugar,salt,egg,flour,oil,sugar,vanilla",donuts/25_glazed_yeast_donuts_hostedLargeUrl.jpg,Vegetarian
3780,"milk,sugar,yeast,egg,butter,flour,salt,shortening,sugar,vanilla,cold water",donuts/9_homemade_glazed_doughnuts_____________printer-friendly_hostedLargeUrl.jpg,Vegetarian
3797,"butter,sugar,egg,milk,banana,vanilla,flour,cinnamon,baking,salt,sugar",donuts/26_powdered_banana_donut_muffins_hostedLargeUrl.jpg,Vegetarian
3809,"butter,brown sugar,cinnamon,salt,flour,baking,nut,oil,fat,sugar,egg,vanilla,sugar,vanilla bean,milk",donuts/39_homemade_crumb_donuts_hostedLargeUrl.jpg,Vegetarian-Not
3811,"flour,sugar,butter,nut,milk,baking,cinnamon",donuts/41_muffin_donuts_hostedLargeUrl.jpg,Vegetarian
3792,"flour,baking,baking,nut,sugar,milk,egg,butter,oil,vanilla,nut,candy melts,mini candy button eyes,chocolate,pretzel twists,sprinkles,pretzels",donuts/21_baked_donut_hostedLargeUrl.jpg,Vegetarian
3776,"milk,sugar,yeast,egg,butter,flour,salt,shortening,sugar,vanilla,cold water",donuts/5_homemade_glazed_doughnuts_hostedLargeUrl.jpg,Vegetarian
3818,"yeast,sugar,warm water,flour,salt,oil,nut",donuts/48_lebanese_sugared_donuts_hostedLargeUrl.jpg,Vegetarian
3799,"water,yeast,milk,sugar,salt,egg,shortening,flour,oil,maple syrup,maple,sugar,bacon,brown sugar,black pepper,salt",donuts/28_candied_maple_bacon_donut_hostedLargeUrl.jpg,Vegetarian-Not
3790,"flour,sugar,baking,nut,cinnamon,salt,butter,egg,oil,cinnamon,baking,nut",donuts/19_old_fashioned_baked_cake_donuts_hostedLargeUrl.jpg,Vegetarian
3773,"nut,flour,baking,pie,nut,salt,pumpkin,brown sugar,egg,milk,butter,vanilla,cinnamon,sugar,cinnamon",donuts/2_baked_pumpkin_donut_holes_hostedLargeUrl.jpg,Vegetarian
3802,"nut,oil,sugar,brown sugar,egg,flour,cocoa,baking,baking,salt,vanilla,milk,butter,corn syrup,sugar",donuts/32_glazed_chocolate_donut_muffins_hostedLargeUrl.jpg,Vegetarian
3810,"nut,milk,vinegar,butter,flour,flour,baking,salt,nut,sugar,honey,egg,maple flavoring,maple glaze,maple syrup,sugar",donuts/40_baked_maple_donuts_hostedLargeUrl.jpg,Vegetarian
3798,"nut,sugar,butter,egg,vanilla,flour,baking,salt,lemon,lemon,poppy seeds,lemon,sugar",donuts/27_lemon_poppyseed_mini_donuts_hostedLargeUrl.jpg,Vegetarian
3774,"butter,sugar,flour,cinnamon,brown sugar,salt,baking,fat,egg,sugar,milk,vanilla",donuts/3_coffee_cake_donuts_with_vanilla_glaze_hostedLargeUrl.jpg,Vegetarian-Not
3782,"flour,baking,baking,salt,egg,sugar,milk,vanilla,butter,nonstick spray,oil,nut,chocolate,cinnamon,vanilla,sugar,chocolate",donuts/11_glazed_waffle_donuts_hostedLargeUrl.jpg,Vegetarian
3791,"cake,flour,baking,baking,nut,sugar,milk,egg,butter,vanilla,rainbow sprinkles,glaze,sugar,vanilla,sprinkles",donuts/20_birthday_cake_donuts_hostedLargeUrl.jpg,Vegetarian
3813,"flour,cocoa,baking,salt,brown sugar,butter,egg,butter,vanilla,sugar,milk,nut",donuts/43_double_chocolate_baked_donuts_hostedLargeUrl.jpg,Vegetarian
3771,"flour,brown sugar,baking,baking,salt,egg,fat,oil,milk,vanilla,sugar,cinnamon,butter,nut",donuts/0_snickerdoodle_donuts_hostedLargeUrl.jpg,Vegetarian-Not
3806,"flour,baking,baking,nut,salt,sugar,milk,greek yogurt,egg,butter,vanilla,rainbow sprinkles,milk,sugar,sprinkles",donuts/36_funfetti_donuts_hostedLargeUrl.jpg,Vegetarian
3801,"flour,sugar,baking,cardamom,cinnamon,salt,milk,egg,oil,vanilla,strawberries,water,sugar,vanilla",donuts/31_strawberry_frosted_baked_cardamom_donuts_hostedLargeUrl.jpg,Vegetarian
3817,"flour,sugar,baking,cinnamon,salt,butter,milk,egg,vanilla,blueberries,oil,sugar,lemon",donuts/47_glazed_blueberry_donuts_hostedLargeUrl.jpg,Vegetarian
3789,"flour,cinnamon,nut,baking,salt,egg,sugar,vanilla,butter,milk,oil,salt,sugar",donuts/18_cinnamon_cake_donuts_with_cinnamon_glaze_hostedLargeUrl.jpg,Vegetarian
3807,"flour,flour,sugar,baking,cinnamon,salt,milk,egg,vanilla,butter,oil,sugar,maple syrup",donuts/37_30_minute_donut_holes_hostedLargeUrl.jpg,Vegetarian
3793,"butter,flour,sugar,baking,baking,salt,cinnamon,egg,butter,vanilla,brown sugar",donuts/22_homemade_baked_churro_donuts_hostedLargeUrl.jpg,Vegetarian
3788,"butter,cake,sugar,baking,baking,salt,cinnamon,butter,egg,vanilla,allspice,chips,butter,cayenne",donuts/17_baked_churro_donuts_with_spicy_chocolate_sauce_hostedLargeUrl.jpg,Vegetarian
3784,"milk,sugar,butter,salt,water,yeast,flour,egg,nut,vanilla,nut,oil,sugar",donuts/13_dazzling_donuts_hostedLargeUrl.jpg,Vegetarian
3785,"flour,sugar,cocoa,baking,baking,salt,milk,egg,vanilla,butter,nut,cocoa,sugar",donuts/14_chocolate_glazed_donuts_hostedLargeUrl.jpg,Vegetarian
3833,"egg,oil,milk,vanilla,flour,baking,salt,sugar",waffles/14_oreo_waffles_hostedLargeUrl.jpg,Vegetarian
3823,"egg,butter,flour,baking,baking,salt,butter,milk",waffles/4_waffles_hostedLargeUrl.jpg,Vegetarian
3842,"waffle,flour,sugar,baking,baking,egg,butter,milk,vanilla",waffles/23_how_to_make_restaurant_style_homemade_belgian_waffles_hostedLargeUrl.jpg,Vegetarian
3819,"waffle,flour,salt,baking,sugar,cinnamon,egg,butter,& half,vanilla bean",waffles/0_waffling_hostedLargeUrl.jpg,Vegetarian
3856,"egg,flour,milk,oil,sugar,baking,salt,vanilla",waffles/37_classic_waffles_hostedLargeUrl.jpg,Vegetarian
3865,"flour,sugar,salt,baking,baking,beans,butter,butter,egg,vanilla,maple syrup,milk,lemon",waffles/46_buttermilk_waffles_hostedLargeUrl.jpg,Vegetarian
3838,"butter,sugar,molasses,egg,milk,flour,baking,cinnamon,gin,salt,cloves,nut,waffle",waffles/19_gingerbread_waffles_hostedLargeUrl.jpg,Vegetarian
3852,"flour,sugar,baking,egg,milk,oil,vanilla",waffles/33_the_perfect_waffles_hostedLargeUrl.jpg,Vegetarian
3847,"flour,baking,salt,egg,milk,oil",waffles/28_waffles_hostedLargeUrl.jpg,Vegetarian
3868,"flour,baking,salt,nut,milk,egg,banana",waffles/49_banana_waffles_hostedLargeUrl.jpg,Vegetarian
3860,"flour,sugar,baking,baking,salt,waffle,egg,fat,butter,vanilla,cake",waffles/41_homemade_waffle_mix_and_free_printables_hostedLargeUrl.jpg,Vegetarian-Not
3862,"flour,sugar,baking,egg,milk,butter,vanilla",waffles/43_homemade_waffles_hostedLargeUrl.jpg,Vegetarian
3867,"flour,sugar,salt,baking,egg,milk,oil",waffles/48_waffles_hostedLargeUrl.jpg,Vegetarian
3826,"flour,sugar,baking,salt,egg,butter,milk,butter,vanilla,baking",waffles/7_how_to_make_the_perfect_waffles_hostedLargeUrl.jpg,Vegetarian
3851,"flour,corn starch,baking,baking,salt,butter,milk,oil,vanilla,egg,sugar",waffles/32_belgian_waffles_hostedLargeUrl.jpg,Vegetarian
3831,"waffle,flour,sugar,baking,baking,salt,egg,butter,oil,vanilla,cinnamon,butter,brown sugar,cinnamon,cheese,sugar",waffles/12_cinnamon_roll_waffles_hostedLargeUrl.jpg,Vegetarian
3850,"chicken,waffle,egg,& half,maple syrup,sriracha,garlic,onion,mustard,salt,black pepper",waffles/31_chicken_and_waffles_casserole_hostedLargeUrl.jpg,Vegetarian-Not
3830,"flour,salt,baking,sugar,egg,butter,milk",waffles/11_waffles_hostedLargeUrl.jpg,Vegetarian
3827,"flour,baking,salt,milk,oil,egg",waffles/8_waffles_hostedLargeUrl.jpg,Vegetarian
3859,"flour,baking,baking,salt,cinnamon,gin,nut,egg,tartar,sugar,milk,butter,oil,pumpkin,vanilla,oil,syrup",waffles/40_pumpkin_waffles_hostedLargeUrl.jpg,Vegetarian
3861,"waffle,flour,corn starch,baking,baking,salt,sugar,butter,broth,oil,egg,onion,cilantro,quinoa,cheese,egg,bacon,avocado,berry,maple syrup",waffles/42_quinoa_savory_waffles_hostedLargeUrl.jpg,Vegetarian-Not
3854,"egg,flour,milk,oil,sugar,baking,salt,vanilla",waffles/35_rainbow_waffles_hostedLargeUrl.jpg,Vegetarian
3837,"flour,corn starch,baking,baking,sugar,salt,milk,vegetables,egg,vanilla,butter,syrup,berries",waffles/18_best_homemade_waffle_hostedLargeUrl.jpg,Vegetarian
3866,"butter,flour,flour,cornmeal,baking,baking,salt,milk,sugar,egg,vanilla,blueberries",waffles/47_blueberry_waffles_hostedLargeUrl.jpg,Vegetarian
3863,"flour,sugar,baking,egg,milk,butter,vanilla",waffles/44_the_secret_to_perfect_belgian_waffles_hostedLargeUrl.jpg,Vegetarian
3840,"egg,flour,milk,oil,sugar,baking,salt,vanilla,cinnamon,blueberries",waffles/21_blueberry_waffles_hostedLargeUrl.jpg,Vegetarian
3821,"yellow cornmeal,flour,brown sugar,baking,salt,baking,egg,butter,butter",waffles/2_cornmeal_waffle_hostedLargeUrl.jpg,Vegetarian
3832,"flour,baking,salt,egg,milk,oil",waffles/13_waffles_hostedLargeUrl.jpg,Vegetarian
3853,"egg,almond,coconut,flour,maple syrup,cinnamon,vanilla,strawberries,salt",waffles/34_paleo_blender_waffles_with_strawberry_compote_hostedLargeUrl.jpg,Vegetarian
3834,"flour,baking,baking,salt,butter,egg,sugar,oil,vanilla",waffles/15_ultimate_classic_waffles_hostedLargeUrl.jpg,Vegetarian
3841,"flour,flour,baking,baking,salt,sugar,egg,butter,butter",waffles/22_waffles_hostedLargeUrl.jpg,Vegetarian
3845,"bacon,milk,oil,egg,sugar,baking,salt,vanilla,flour,spray,sugar,maple syrup",waffles/26_bacon_waffles_hostedLargeUrl.jpg,Vegetarian-Not
3820,"egg,salt,sugar,vanilla,butter,flour,baking,milk",waffles/1_waffles_hostedLargeUrl.jpg,Vegetarian
3849,"baking,baking,egg,salt,oil,butter,brown sugar,cinnamon,sugar,cheese,vanilla,flour,sugar,butter",waffles/30_cinnamon_roll_waffles_hostedLargeUrl.jpg,Vegetarian
3858,"egg,flour,milk,oil,sugar,baking,salt,vanilla,nut,oil",waffles/39_nutella_waffles_hostedLargeUrl.jpg,Vegetarian
3873,"oil,egg,rice,kimchi,soy,onion,seeds",fried_rice/4_kimchi_fried_rice_hostedLargeUrl.jpg,Vegetarian
3885,"onion,cloves,carrot,turnip,cabbage,bok choy,oil,egg,peas,brown rice,soy,salt,black pepper",fried_rice/16_market_vegetable_fried_rice_hostedLargeUrl.jpg,Vegetarian
3909,"oil,rice,egg,carrot,soy,oyster,oil",fried_rice/41_classic_fried_rice_(five_minutes!)_hostedLargeUrl.jpg,Vegetarian
3895,"shrimp,corn starch,salt,black pepper,oil,egg,onion,rice,carrot,soy,oil",fried_rice/26_shrimp_fried_rice_hostedLargeUrl.jpg,Vegetarian
3881,"oil,egg,rice,kimchi,soy,onion,seeds",fried_rice/12_kimchi_fried_rice_hostedLargeUrl.jpg,Vegetarian
3911,"chicken,salt,pepper,oil,brown rice,onion,garlic,scallions,egg,egg,tomato,thai chile,soy,fish",fried_rice/43_thai_chicken_fried_rice_hostedLargeUrl.jpg,Vegetarian-Not
3872,"rice,carrot,onion,cloves,peas,corn,soy,oil,oil,egg,salt",fried_rice/3_fried_rice_hostedLargeUrl.jpg,Vegetarian
3875,"gin,pepper,carrot,corn kernels,peas,scallions,canola,rice,salt,pepper,soy,egg,nut,cilantro",fried_rice/6_fried_rice_hostedLargeUrl.jpg,Vegetarian
3879,"egg,soy,oil,oil,garlic,rice,onion,sage,carrot,peas,oyster",fried_rice/10_pork_fried_rice_hostedLargeUrl.jpg,Vegetarian
3880,"butter,egg,carrot,onion,peas,garlic,salt,pepper,rice,onion,soy,oyster,oil",fried_rice/11_fried_rice_hostedLargeUrl.jpg,Vegetarian
3901,"brown rice,shrimp,egg,egg,onion,garlic,scallions,oil,oil,pepper,soy,fish,salt,pepper",fried_rice/32_spicy_shrimp_fried_rice_hostedLargeUrl.jpg,Vegetarian-Not
3871,"oil,onion,garlic,egg,salt,pepper,rice,peas,soy",fried_rice/2_fried_rice_hostedLargeUrl.jpg,Vegetarian
3887,"plantain,coconut,egg,brown rice,pork,scallions,soy,salt,pepper",fried_rice/18_easy_cuban_pork_fried_brown_rice_hostedLargeUrl.jpg,Vegetarian-Not
3913,"rice,oil,onion,peas,egg,soy,onion",fried_rice/45_fried_rice_hostedLargeUrl.jpg,Vegetarian
3910,"water,honey,oil,wine,soy,dark soy,pepper,rice,oil,onion,pork,salt,egg,beans,scallions",fried_rice/42_classic_pork_fried_rice_hostedLargeUrl.jpg,Vegetarian-Not
3869,"onion,carrot,celery,sugar,garlic,gin,pepper,soy,peas,cabbage,onion,bacon,egg,rice",fried_rice/0_the_best_fried_rice_youll_ever_make!_hostedLargeUrl.jpg,Vegetarian-Not
3896,"rice,oil,carrot,onion,garlic,egg,soy",fried_rice/27_easy_copy_cat_chinese_fried_rice_hostedLargeUrl.jpg,Vegetarian
3897,"oil,egg,soy,garlic,steak,carrot,peas,rice,rice",fried_rice/28_steak_fried_rice_and_creative_leftovers_hostedLargeUrl.jpg,Vegetarian-Not
3874,"rice,oil,onion,carrot,garlic,soy,oyster,egg,onion",fried_rice/5_simple_fried_rice_hostedLargeUrl.jpg,Vegetarian
3914,"spray,egg,scallions,cloves,chicken,carrot,brown rice,peas,soy",fried_rice/46_skinny_chicken_fried_rice_hostedLargeUrl.jpg,Vegetarian-Not
3900,"rice,egg,corn,peas,onion,soy,pepper,oil",fried_rice/31_fried_rice_hostedLargeUrl.jpg,Vegetarian
3877,"oil,garlic,carrot,egg,peas,rice,soy,chicken",fried_rice/8_easy_fried_rice_hostedLargeUrl.jpg,Vegetarian-Not
3908,"rice,butter,garlic,gin,onion,carrot,onion,seeds,soy,egg",fried_rice/40_benihana_fried_rice_copycat_hostedLargeUrl.jpg,Vegetarian
3916,"oil,gin,garlic,rice,pepper,fish,soy,wine,salt,egg,crab,scallions,cilantro,lime",fried_rice/48_crab_fried_rice_hostedLargeUrl.jpg,Vegetarian-Not
3878,"butter,egg,carrot,onion,garlic,rice,peas,onion,soy,oil,oyster,salt,pepper",fried_rice/9_better_than_takeout_fried_rice_hostedLargeUrl.jpg,Vegetarian
3906,"shrimp,salt,black pepper,corn starch,oil,egg,onion,rice,carrot,soy,oil",fried_rice/38_shrimp_fried_rice_hostedLargeUrl.jpg,Vegetarian
3915,"mushroom,nut,egg,salt,scallions,carrot,garlic,pepper,gin,soy,oil,grain,pork,peas",fried_rice/47_fried_rice_hostedLargeUrl.jpg,Vegetarian-Not
3893,"brown rice,oil,carrot,onion,garlic,gin,broccoli,pepper,egg,peas,corn,soy,oil",fried_rice/24_very_veggie_fried_rice_hostedLargeUrl.jpg,Vegetarian
3905,"egg,oil,rice,ham,garlic,gin,peas,pepper,soy",fried_rice/37_ham_fried_rice_hostedLargeUrl.jpg,Vegetarian-Not
3883,"brown rice,onion,pepper,carrot,broccoli,cabbage,rice,soy,garlic,oil",fried_rice/14_veggie_fried_rice_hostedLargeUrl.jpg,Vegetarian
3898,"scallions,egg,soy,black pepper,chicken,nut,rice",fried_rice/29_egg_fried_rice_hostedLargeUrl.jpg,Vegetarian-Not
3882,"nut,garlic,gin,scallions,mushroom,peas,rice,sriracha,soy,oil,pepper",fried_rice/13_sriracha_fried_rice_hostedLargeUrl.jpg,Vegetarian
3870,"soy,fish,mirin,pepper,oil,cloves,vegetables,egg,apple,rice,cashew,lime,cilantro,onion,seeds",fried_rice/1_pineapple_fried_rice_hostedLargeUrl.jpg,Vegetarian-Not
3912,"soy,oil,gin,pepper,oil,shrimp,salt,black pepper,garlic,onion,carrot,corn,peas,rice,onion",fried_rice/44_shrimp_fried_rice_hostedLargeUrl.jpg,Vegetarian
3947,"phyllo,almond,nut,sugar,flour,ghee,syrup,water,golden syrup,bicarb,rose water",baklava/30_baklava_hostedLargeUrl.jpg,Vegetarian
3951,"butter,nut,cinnamon,sugar,phyllo dough,water,cinnamon,clove",baklava/34_baklava_hostedLargeUrl.jpg,Vegetarian
3960,"phyllo,filo dough,butter,nut,cinnamon,water,sugar,vanilla,honey,orange",baklava/43_baklava_hostedLargeUrl.jpg,Vegetarian
3940,"sugar,water,honey,cinnamon,vanilla,nut,cinnamon,butter,phyllo",baklava/23_baklava_hostedLargeUrl.jpg,Vegetarian
3933,"pistachio,phyllo,butter,sugar,honey,water,cinnamon",baklava/16_pistachio_baklava_hostedLargeUrl.jpg,Vegetarian
3949,"butter,sugar,honey,nut,cinnamon,sugar",baklava/32_baklava_cookies_hostedLargeUrl.jpg,Vegetarian
3934,"butter,pistachio,nut,crackers,cinnamon,phyllo dough,sugar,honey,water,lemon",baklava/17_baklava_hostedLargeUrl.jpg,Vegetarian
3921,"nut,phyllo dough,butter,sugar,cinnamon,cloves,water,honey,lemon,cinnamon,pistachio",baklava/4_baklava_hostedLargeUrl.jpg,Vegetarian
3936,"sugar,honey,vanilla essence,water,phyllo dough,pecan,brown sugar,cinnamon,ghee",baklava/19_baklava_hostedLargeUrl.jpg,Vegetarian
3952,"phyllo dough,nut,cinnamon,water,sugar,honey,cinnamon,lemon",baklava/35_baklava_hostedLargeUrl.jpg,Vegetarian
3956,"nut,nut,sugar,cinnamon,cloves,salt,phyllo dough,butter,water,honey",baklava/39_baklava_hostedLargeUrl.jpg,Vegetarian
3943,"phyllo dough,pistachio,nut,almond,brown sugar,orange,cinnamon,butter,water,honey,cinnamon",baklava/26_baklava_hostedLargeUrl.jpg,Vegetarian
3927,"mixed nuts,cinnamon,phyllo dough,butter,sugar,water,honey,vanilla,lemon",baklava/10_easy_baklava_hostedLargeUrl.jpg,Vegetarian
3954,"water,sugar,honey,cinnamon,lemon,almond,nut,pistachio,nut,clove,bread,salt,butter,phyllo",baklava/37_baklava_hostedLargeUrl.jpg,Vegetarian
3928,"pistachio,cinnamon,crackers,butter,phyllo dough,sugar,honey,lemon",baklava/11_baklava_hostedLargeUrl.jpg,Vegetarian
3958,"almond,sugar,bread,cinnamon,phyllo dough,butter,lemon,cinnamon",baklava/41_baklava_hostedLargeUrl.jpg,Vegetarian
3926,"phyllo dough,nut,butter,cinnamon,water,sugar,vanilla,honey",baklava/9_baklava_hostedLargeUrl.jpg,Vegetarian
3918,"phyllo dough,nut,cinnamon,butter,honey,water,sugar,vanilla",baklava/1_baklava_hostedLargeUrl.jpg,Vegetarian
3917,"phyllo dough,nut,cinnamon,butter,honey,water,sugar,vanilla",baklava/0_baklava_hostedLargeUrl.jpg,Vegetarian
3930,"phyllo dough,pecan,cinnamon,butter,honey,water,sugar,vanilla",baklava/13_baklava_hostedLargeUrl.jpg,Vegetarian
3919,"phyllo dough,pecan,cinnamon,butter,honey,water,sugar,vanilla",baklava/2_baklava_hostedLargeUrl.jpg,Vegetarian
3941,"phyllo,butter,nut,pistachio,cardamon,cinnamon,sugar,honey,water,lemon",baklava/24_baklava_hostedLargeUrl.jpg,Vegetarian
3937,"phyllo dough,nut,nut,cinnamon,cardamom,sugar,butter,honey,water,cinnamon,lemon",baklava/20_baklava_hostedLargeUrl.jpg,Vegetarian
3965,"nut,pistachio,sugar,cinnamon,butter,phyllo sheets,water,honey,lemon",baklava/48_baklava_hostedLargeUrl.jpg,Vegetarian
3946,"phyllo dough,nut,pistachio,butter,sugar",baklava/29_baklava_hostedLargeUrl.jpg,Vegetarian
3959,"pistachio,almond,sugar,cinnamon,clove,phyllo,butter,honey,cinnamon,lemon",baklava/42_baklava_hostedLargeUrl.jpg,Vegetarian
3925,"phyllo dough,nut,butter,cinnamon,water,sugar,vanilla,honey",baklava/8_baklava_hostedLargeUrl.jpg,Vegetarian
3944,"nut,sugar,rolls,butter,honey,lemon,clove,water",baklava/27_baklava_hostedLargeUrl.jpg,Vegetarian
3923,"butter,phyllo dough,pecan,cloves,water,sugar,cinnamon,honey",baklava/6_baklava_hostedLargeUrl.jpg,Vegetarian
3948,"dough,pecan,sugar,cinnamon,honey,butter,lemon",baklava/31_mocklava_(easy_baklava)_hostedLargeUrl.jpg,Vegetarian
3939,"cold water,sugar,lemon,honey,pistachio,cinnamon,butter,phyllo dough",baklava/22_baklava_hostedLargeUrl.jpg,Vegetarian
3932,"filo dough,nut,butter,sugar,cinnamon,water,vanilla",baklava/15_baklava_hostedLargeUrl.jpg,Vegetarian
3935,"sugar,water,lemon,corn syrup,almond,phyllo dough,butter",baklava/18_baklava_hostedLargeUrl.jpg,Vegetarian
3963,"sugar,honey,lemon,cinnamon,cinnamon,cloves,water,nut,cinnamon,phyllo,butter",baklava/46_baklava_hostedLargeUrl.jpg,Vegetarian
3950,"phyllo dough,nut,sugar,cinnamon,butter,honey,cloves",baklava/33_easy_baklava_hostedLargeUrl.jpg,Vegetarian
3997,"steak,salt,shallot,cloves,black pepper,oil,vinegar,pepper,cucumber,red wine,sugar,nut,chives,capers,gin",tuna_tartare/32_tuna_tartare_on_marinated_cucumbers_hostedLargeUrl.jpg,Vegetarian-Not
3978,"steak,oil,sriracha,mayonnaise,lime,jalapeno chilies,scallions,cucumber,seeds",tuna_tartare/11_tuna_tartare_hostedLargeUrl.jpg,Vegetarian-Not
3975,"steak,oil,lime,wasabi,soy,sriracha,salt,black pepper,avocado,radish,onion,cilantro",tuna_tartare/8_tuna_tartare_hostedLargeUrl.jpg,Vegetarian-Not
3994,"tuna,onion,mayonnaise,sriracha,garlic,cucumber,nori,salt",tuna_tartare/29_tuna_tartare_bites_hostedLargeUrl.jpg,Vegetarian
3980,"shallot,capers,pickle,cloves,steak,worcestershire,soy,oil,salt",tuna_tartare/13_red_tuna_tartare_hostedLargeUrl.jpg,Vegetarian-Not
3993,"cucumber,salt,onion,albacore,dill,lime,gin,cayenne,lettuce,croutons",tuna_tartare/27_giant_tuna_or_salmon_tartare_hostedLargeUrl.jpg,Vegetarian
3976,"tuna,avocado,lime,mango,tomato,balsamic vinegar,oil,salt","tuna_tartare/9_tomato,_mango,_avocado,_tuna_tartare_hostedLargeUrl.jpg",Vegetarian
3972,"corn oil,gin,sushi grade tuna,cilantro,jalapeno chilies,wasabi,seeds,scallions,lemon,pepper,salt,chips",tuna_tartare/5_asian_marinated_tuna_tartare_hostedLargeUrl.jpg,Vegetarian
3987,"tuna,tomato,shallot,basil,black pepper,salt,oil,vinegar,baguette","tuna_tartare/21_tuna,_tomato,_and_basil_tartare_hostedLargeUrl.jpg",Vegetarian
3988,"tuna,avocado,oil,gin,jalapeno chilies,wasabi,scallions,black sesame seeds,salt,pepper,chips,wonton wrappers,oil,salt",tuna_tartare/22_tuna_tartare_and_wonton_chips_hostedLargeUrl.jpg,Vegetarian
3979,"gari,rice,soy,oil,onion,tuna,seeds",tuna_tartare/12_tuna_tartare_with_ginger_and_toasted_sesame_hostedLargeUrl.jpg,Vegetarian
3984,"wasabi,soy,gin,mirin,yuzu,oil,oil,sashimi,seeds,avocado,onion,herbs,baguette",tuna_tartare/18_tuna_tartare_with_yuzu_dressing_hostedLargeUrl.jpg,Vegetarian
3996,"mayonnaise,sriracha,oil,tuna,onion,garlic",tuna_tartare/31_spicy_tuna_tartare_hostedLargeUrl.jpg,Vegetarian
3995,"steak,salt,onion,scallions,radish,black pepper,bagel,oil,nut,chives",tuna_tartare/30_tuna_tartare_with_bagel_chips_and_radishes_hostedLargeUrl.jpg,Vegetarian-Not
3986,"sushi grade tuna,jalapeno chilies,onion,avocado,black sesame seeds,salt,pepper,soy,oil,lime,rice,saffron,microgreens",tuna_tartare/20_tuna_tartare_with_avocado_appetizer_hostedLargeUrl.jpg,Vegetarian
3970,"seeds,tuna fillets,gin,soy,lime,jalapeno chilies,oil,chives",tuna_tartare/3_tuna_tartare_with_sesame_hostedLargeUrl.jpg,Vegetarian
4002,"tuna,zest,lemon,cinnamon,oil,salt,scallions,avocado,black pepper,salt",tuna_tartare/39_tuna_tartar_hostedLargeUrl.jpg,Vegetarian
3969,"tuna,soy,wasabi,yuzu,seeds,avocado,lime,oil,salt,mayonnaise,nori,rice,shiso,chives",tuna_tartare/2_asian_tuna_tartare_hostedLargeUrl.jpg,Vegetarian
3981,"sushi grade tuna,jalapeno chilies,onion,avocado,black sesame seeds,salt,pepper,soy,oil,lime,rice,saffron,microgreens",tuna_tartare/15_tuna_tartare_with_avocado_appetizer_+_giveaway!_hostedLargeUrl.jpg,Vegetarian
4000,"yellowfin tuna,salt,rub,gin,pepper,oil,wasabi,scallions,jalapeno chilies,cilantro,yuzu,oil,chile,cr\u00e8me fra\u00eeche,dijon mustard,piment d'espelette,crackers,lemon,sprouts,gin,coriander,cayenne pepper,gin",tuna_tartare/36_le_bernardins_tuna_tartare_'sandwich'_hostedLargeUrl.jpg,Vegetarian
4001,"lower soy,rice,carrot,cucumber,mayonnaise,wasabi,lemon,bread,spray,chives,chile,steak,avocado,lettuce,lime",tuna_tartare/37_tuna_tartare_sliders_with_wasabi_mayo_hostedLargeUrl.jpg,Vegetarian-Not
3983,"ahi,avocado,oil,gluten soy,sriracha,chips,seeds,chives",tuna_tartare/17_tuna_avocado_tartare_bites_hostedLargeUrl.jpg,Vegetarian
3992,"ahi,soy,lime,brown sugar,rice,sriracha,oil,gin,pepper,seeds,cilantro,chips",tuna_tartare/26_sesame_ahi_tuna_tartare_hostedLargeUrl.jpg,Vegetarian
3974,"salt,oil,lemon,curry,celery,radish,chives,pepper,egg,sushi grade tuna",tuna_tartare/7_curried_tuna_tartare_hostedLargeUrl.jpg,Vegetarian
3967,"seeds,tuna fillets,gin,soy,lime,chiles,oil,chives",tuna_tartare/0_tuna_tartare_with_sesame_hostedLargeUrl.jpg,Vegetarian
3990,"steak,shallot,orange,orange,sherry,oil,pepper,fleur de sel,lime",tuna_tartare/24_pink_peppercorn_tuna_tartare_hostedLargeUrl.jpg,Vegetarian-Not
3982,"dashi,salt,soy,sugar,gelatin,yuzu,sashimi,oil,chives,seeds,avocado,lemon",tuna_tartare/16_tuna_tartare_with_yuzu_gelee_hostedLargeUrl.jpg,Vegetarian
4022,"milk,caster,cardamom,rosewater,gelatin",panna_cotta/17_rose_panna_cotta_hostedLargeUrl.jpg,Vegetarian
4029,"fat,beans,gelatin,sugar,salt,strawberries",panna_cotta/24_vanilla_bean_panna_cotta_with_strawberries_hostedLargeUrl.jpg,Vegetarian-Not
4038,"spray,milk,gelatin,sugar,vanilla,salt",panna_cotta/33_how_to_make_panna_cotta_hostedLargeUrl.jpg,Vegetarian
4020,"gelatin,lemon,sugar,raspberries,lemon,chocolate,raspberries,basil",panna_cotta/15_lemon_panna_cotta_hostedLargeUrl.jpg,Vegetarian
